region_id,cell_id,pseudotime,start_node,embedding_key
UPMC_c001_v001_r001_reg004,18034,6.796538690686639,0,composition_vectors
UPMC_c001_v001_r001_reg004,19424,0.7077823495654608,0,composition_vectors
UPMC_c001_v001_r001_reg004,20232,0.0,0,composition_vectors
UPMC_c001_v001_r001_reg004,21679,3.1998357074901644,0,composition_vectors
UPMC_c001_v001_r001_reg004,17454,5.357611530014652,0,composition_vectors
UPMC_c001_v001_r001_reg004,20932,0.0,0,composition_vectors
UPMC_c001_v001_r001_reg004,21341,2.5053907360276653,0,composition_vectors
UPMC_c001_v001_r001_reg004,19180,2.325835371649223,0,composition_vectors
UPMC_c001_v001_r001_reg004,20094,0.5468925240207538,0,composition_vectors
UPMC_c001_v001_r001_reg004,15783,7.378738851130241,0,composition_vectors
UPMC_c001_v001_r001_reg004,16587,3.1969770761921272,0,composition_vectors
UPMC_c001_v001_r001_reg004,16872,2.722152173298872,0,composition_vectors
UPMC_c001_v001_r001_reg004,17128,1.685356590766165,0,composition_vectors
UPMC_c001_v001_r001_reg004,17600,2.6656895305847756,0,composition_vectors
UPMC_c001_v001_r001_reg004,20328,2.4898563714034414,0,composition_vectors
UPMC_c001_v001_r001_reg004,18682,2.538991797050906,0,composition_vectors
UPMC_c001_v001_r001_reg004,20952,2.3660561290462936,0,composition_vectors
UPMC_c001_v001_r001_reg004,16912,4.520306964050385,0,composition_vectors
UPMC_c001_v001_r001_reg004,16795,5.237838913512203,0,composition_vectors
UPMC_c001_v001_r001_reg004,19056,0.0,0,composition_vectors
UPMC_c001_v001_r001_reg004,22397,9.941590929545693,0,composition_vectors
UPMC_c001_v001_r001_reg004,19117,0.0,0,composition_vectors
UPMC_c001_v001_r001_reg004,19311,3.280207365568079,0,composition_vectors
UPMC_c001_v001_r001_reg004,20092,1.9296503660828526,0,composition_vectors
UPMC_c001_v001_r001_reg004,19130,7.936325056113809,0,composition_vectors
UPMC_c001_v001_r001_reg004,16634,2.9218086358820936,0,composition_vectors
UPMC_c001_v001_r001_reg004,17899,1.2057154045916245,0,composition_vectors
UPMC_c001_v001_r001_reg004,19550,0.826879463752504,0,composition_vectors
UPMC_c001_v001_r001_reg004,19456,0.0,0,composition_vectors
UPMC_c001_v001_r001_reg004,17143,3.406547975320292,0,composition_vectors
UPMC_c001_v001_r001_reg004,19856,0.7844866085769167,0,composition_vectors
UPMC_c001_v001_r001_reg004,20462,10.283464870776937,0,composition_vectors
UPMC_c001_v001_r001_reg004,20263,0.0,0,composition_vectors
