,cv,nonzero_ratio
AC003071.1,217.64420506871664,2.1110407430863417e-05
AC003072.1,22.728181610819036,0.0021743719653789318
AC003077.1,153.89606882568253,4.222081486172683e-05
AC003080.1,115.16336222956355,8.444162972345367e-05
AC003084.1,217.64420506870928,2.1110407430863417e-05
AC003086.1,135.52475487397933,8.444162972345367e-05
AC003087.1,217.64420506871195,2.1110407430863417e-05
AC003092.1,217.6442050687076,2.1110407430863417e-05
AC003093.1,81.42972430256536,0.00016888325944690733
AC003101.1,103.11683486532218,0.00010555203715431708
AC003101.2,39.70336156896016,0.0008655267046654001
AC003101.3,153.89606882563803,4.222081486172683e-05
AC003102.1,47.670859527874654,0.0005910914080641756
AC003112.1,52.933529826410286,0.0004644289634789951
AC003665.1,9.524662161154945,0.015030610090774752
AC003666.1,57.57516825857327,0.00035887692632467804
AC003681.1,16.40366604261794,0.004602068819928224
AC003682.1,81.61131202222757,0.00018999366687777073
AC003684.1,81.10589785373294,0.00018999366687777073
AC003688.1,15.247835608050105,0.005298712265146718
AC003950.1,88.84818512493935,0.0001266624445851805
AC003956.1,49.022838383025764,0.0004644289634789951
AC003957.1,76.94316083961715,0.00016888325944690733
AC003965.1,217.64420506870493,2.1110407430863417e-05
AC003973.1,108.81865648862005,0.00010555203715431708
AC003973.2,63.371728712400355,0.00033776651889381467
AC003976.2,47.678924436179244,0.00048553937090985855
AC003982.1,125.65428763079444,6.333122229259025e-05
AC003984.1,5.382627550362277,0.04692843571880937
AC003985.1,217.6442050687036,2.1110407430863417e-05
AC003986.3,162.2210426137696,4.222081486172683e-05
AC003988.1,87.05285750618079,0.0001477728520160439
AC003989.1,217.64420506872202,2.1110407430863417e-05
AC003991.1,30.01248005334149,0.001372176483006122
AC003991.2,32.764635477075515,0.0009921891492505805
AC004000.1,106.546424134562,0.00010555203715431708
AC004009.1,125.65428763077283,8.444162972345367e-05
AC004014.1,78.13108642964937,0.00021110407430863416
AC004024.1,86.0265220730907,0.0001477728520160439
AC004034.1,13.776640858114996,0.006227570192104708
AC004039.1,16.187875608135073,0.004897614523960312
AC004052.1,72.54194189118839,0.00018999366687777073
AC004053.1,30.381036970578737,0.0013088452607135318
AC004054.1,217.64420506871946,2.1110407430863417e-05
AC004057.1,9.88204816993624,0.01080852860460207
AC004066.2,179.473117764101,4.222081486172683e-05
AC004067.1,28.242427493803504,0.0016043909647456196
AC004069.1,39.84147581687205,0.0007177538526493561
AC004076.1,8.232659845641082,0.019231581169516572
AC004076.2,37.44185157716803,0.0009499683343888537
AC004080.1,156.94393903542877,4.222081486172683e-05
AC004080.2,86.98843696530064,0.00016888325944690733
AC004080.3,94.88527217656214,0.00016888325944690733
AC004080.4,125.65428763074392,8.444162972345367e-05
AC004083.1,27.0413652393187,0.0017310534093308001
AC004086.1,2.4883710443905795,0.2204137639856449
AC004112.1,17.43583714078742,0.0039054253747097317
AC004129.1,217.6442050687106,2.1110407430863417e-05
AC004130.1,11.747679111469427,0.009626345788473718
AC004147.2,217.64420506870377,2.1110407430863417e-05
AC004148.1,217.6442050687076,2.1110407430863417e-05
AC004148.2,6.386586572407954,0.028562381253958203
AC004151.1,4.398635898135262,0.06943213004010977
AC004156.1,5.019041202692096,0.052733797762296815
AC004156.2,53.84425764771393,0.00037998733375554147
AC004158.1,33.992560077545185,0.0010766307789740342
AC004160.1,19.769728597528378,0.0031243402997677854
AC004217.1,133.27696725238144,6.333122229259025e-05
AC004217.2,133.27696725237647,6.333122229259025e-05
AC004221.1,217.64420506871934,2.1110407430863417e-05
AC004223.1,153.89606882565977,4.222081486172683e-05
AC004223.2,80.19951971785149,0.00016888325944690733
AC004223.3,20.82872323572809,0.0029343466328900147
AC004223.4,217.64420506870476,2.1110407430863417e-05
AC004224.1,68.81860213629938,0.00021110407430863416
AC004224.2,17.612362739343094,0.004433185560481318
AC004231.1,217.6442050687064,2.1110407430863417e-05
AC004232.1,115.16336222951237,8.444162972345367e-05
AC004232.2,31.5053715320854,0.0012455140384209414
AC004233.2,28.878527760818653,0.0015410597424530294
AC004233.3,69.02195002887979,0.00023221448173949756
AC004241.1,14.069612645692407,0.0063964534515516145
AC004241.2,217.64420506851155,2.1110407430863417e-05
AC004241.3,40.93513324625823,0.0008021954823728098
AC004241.4,83.84798372644518,0.00018999366687777073
AC004241.5,115.16336222955549,8.444162972345367e-05
AC004253.1,16.638135012023007,0.004813172894236859
AC004257.1,69.57921145484117,0.000253324889170361
AC004263.1,38.64617379467789,0.0008444162972345366
AC004263.2,41.1642206367025,0.0006755330377876293
AC004264.1,42.976910252076884,0.0006966434452184928
AC004381.1,102.08036050101744,0.0001477728520160439
AC004381.2,153.8960688256538,4.222081486172683e-05
AC004386.1,21.003223053201307,0.002301034409964112
AC004408.1,69.02195002895125,0.00023221448173949756
AC004408.2,133.27696725237783,6.333122229259025e-05
AC004448.2,20.255591059611156,0.0025965801139962003
AC004448.3,217.64420506870798,2.1110407430863417e-05
AC004449.1,87.0528575061794,0.0001477728520160439
AC004453.1,9.01163879609674,0.012708465273379776
AC004461.1,130.58407253557982,6.333122229259025e-05
AC004461.2,114.7054198079708,8.444162972345367e-05
AC004464.1,153.89606882565056,4.222081486172683e-05
