,cv,nonzero_ratio
AC069236.1,98.47131562030903,0.0001031182973106748
AC069243.1,94.30402176321346,0.00014436561623494472
AC069257.1,127.12854387059075,6.187097838640488e-05
AC069257.3,4.377948599882213,0.06863553868998515
AC069271.1,155.70163775630158,4.124731892426992e-05
AC069272.1,34.73127127194679,0.0008868173568718033
AC069277.1,14.358924961009507,0.006352087114337568
AC069280.2,63.98079572985083,0.0002681075730077545
AC069281.1,70.39567537226112,0.0002474839135456195
AC069281.2,4.529080908426527,0.06147912885662432
AC069285.1,113.41588630047252,0.0001031182973106748
AC069285.2,127.12854387061309,6.187097838640488e-05
AC069287.1,155.70163775628075,4.124731892426992e-05
AC069287.2,26.894705685496064,0.0018148820326678765
AC069287.3,76.27293097815237,0.00018561293515921464
AC069288.1,4.161712772554908,0.07659627124236924
AC069294.1,104.32670427316224,0.0001031182973106748
AC069307.1,24.275567037802475,0.0018973766705164164
AC069360.1,32.36868241221226,0.0012786668866523675
AC069363.3,48.5678739892956,0.000515591486553374
AC069366.1,220.19763849777922,2.062365946213496e-05
AC069366.2,83.22173479838435,0.00014436561623494472
AC069368.1,20.808788099221704,0.0028254413463124897
AC069368.2,56.763442334669776,0.00043309684870483417
AC069404.1,134.8406466908086,6.187097838640488e-05
AC069410.1,51.89198182547294,0.0004743441676291041
AC069421.3,155.70163775627128,4.124731892426992e-05
AC069431.1,41.019642991010016,0.0007012044217125887
AC069431.2,220.19763849777317,2.062365946213496e-05
AC069437.1,48.539216676362,0.00045372050816696913
AC069439.1,66.38523932321523,0.00022686025408348456
AC069439.2,110.09541316511346,8.249463784853984e-05
AC069444.1,127.12854387062498,6.187097838640488e-05
AC069444.2,30.22465195497232,0.0014642798218115823
AC069454.1,220.19763849776157,2.062365946213496e-05
AC069499.1,137.31512824316675,6.187097838640488e-05
AC069503.1,18.632642298726676,0.003836000659957103
AC069503.2,37.80251550263709,0.0008661936974096683
AC069528.1,28.688304159011054,0.001629269097508662
AC069528.2,10.769568862584695,0.010662431941923775
AC069540.2,220.19763849777257,2.062365946213496e-05
AC069542.1,127.12854387061256,6.187097838640488e-05
AC069544.1,14.004009312799388,0.006847054941428807
AC069547.2,47.66418991234065,0.000515591486553374
AC069549.1,76.27293097813646,0.00018561293515921464
AC069549.2,155.70163775628612,4.124731892426992e-05
AC072022.1,25.41690691425445,0.0016498927569707968
AC072022.2,61.53962138334086,0.00028873123246988945
AC072026.1,110.0954131651023,8.249463784853984e-05
AC072026.2,84.6863688269206,0.00018561293515921464
AC072026.3,103.79841574470733,0.0001031182973106748
AC072028.1,23.568010688629137,0.002186107902986306
AC072039.2,35.01490061826226,0.001051806632568883
AC072054.1,15.376540231555929,0.006269592476489028
AC072061.1,25.078997109127513,0.0019386239894406863
AC072062.1,34.754022864461824,0.000989935654182478
AC073046.1,87.03591212827874,0.00014436561623494472
AC073046.3,23.891770123049287,0.0020211186272892263
AC073046.4,32.674241545981474,0.0011136776109552879
AC073050.1,29.634762286930442,0.0012992905461145026
AC073052.1,94.75367675854095,0.00014436561623494472
AC073052.2,24.437111404448576,0.001979871308364956
AC073062.1,93.4175572362513,0.00014436561623494472
AC073063.1,37.581804487722174,0.0007836990595611285
AC073065.1,94.36609128105036,0.00012374195677280976
AC073071.1,103.7984157446443,0.0001031182973106748
AC073072.1,164.12427540669657,4.124731892426992e-05
AC073072.2,11.572500284711136,0.007527635703679261
AC073073.1,20.898298707997817,0.0023717208381455203
AC073073.2,19.28717920109998,0.003155419897706649
AC073082.1,25.310435544420887,0.0019386239894406863
AC073091.3,45.38435853904888,0.0006187097838640488
AC073091.4,58.842404534751836,0.00028873123246988945
AC073107.1,6.79580153787906,0.027883187592806467
AC073107.2,57.43238885802515,0.00045372050816696913
AC073109.1,137.11480367830666,8.249463784853984e-05
AC073111.1,220.19763849776547,2.062365946213496e-05
AC073111.3,26.223922275365435,0.0018355056921300116
AC073111.4,9.201676767798464,0.014869658472199307
AC073114.1,29.710042531417596,0.0012167959082659628
AC073115.1,91.7293449625866,0.00014436561623494472
AC073115.2,86.14309405318409,0.00018561293515921464
AC073130.2,10.29712222422907,0.011961722488038277
AC073130.3,40.72030705165568,0.0007630754000989935
AC073136.1,102.98422209251159,0.00012374195677280976
AC073140.1,21.949745517785974,0.0022273552219105757
AC073140.2,54.49777732614702,0.000494967827091239
AC073150.1,164.12427540669157,4.124731892426992e-05
AC073167.1,23.318714411290856,0.0023098498597591156
AC073172.1,81.1405578207507,0.00016498927569707968
AC073172.2,98.47131562031615,0.00012374195677280976
AC073174.1,94.36609128118286,0.00012374195677280976
AC073176.2,49.77223679477242,0.000515591486553374
AC073195.1,19.495314262880363,0.003134796238244514
AC073210.1,73.39315741646321,0.0003093548919320244
AC073210.3,9.597000424860521,0.014849034812737172
AC073218.1,103.79841574466509,0.0001031182973106748
AC073225.1,27.61939767470663,0.0013611615245009074
AC073254.1,30.75374193464305,0.0018561293515921464
AC073257.1,220.19763849776248,2.062365946213496e-05
AC073257.2,59.34938484072032,0.0003093548919320244
AC073263.1,13.05868555866869,0.007300775449595776
AC073263.2,102.98422209252223,0.00012374195677280976
AC073270.1,103.79841574467046,0.0001031182973106748
AC073270.2,59.36489427389867,0.0003712258703184293
AC073283.2,56.631181669098865,0.0003712258703184293
AC073283.3,6.440668611183925,0.028584392014519056
AC073284.1,95.9985795348928,0.00014436561623494472
AC073288.1,127.12854387057718,8.249463784853984e-05
AC073288.2,134.8406466908139,6.187097838640488e-05
AC073311.1,117.33370159865348,0.0001031182973106748
AC073314.1,49.59820729978127,0.0004743441676291041
AC073316.1,58.35393575571599,0.00035060221085629433
AC073316.2,155.70163775627194,4.124731892426992e-05
AC073316.3,42.755808629898794,0.0007012044217125887
AC073320.1,21.600856349803234,0.0024129681570697905
AC073321.1,116.51454844777754,0.0001031182973106748
AC073323.1,13.671112395443636,0.007197657152285102
AC073325.1,44.93699292713413,0.0005980861244019139
AC073326.1,155.70163775628353,4.124731892426992e-05
AC073326.2,220.19763849777152,2.062365946213496e-05
AC073332.1,6.639040412616121,0.030770499917505363
AC073333.1,18.301134765354,0.003712258703184293
AC073335.1,61.0642788694326,0.0002681075730077545
AC073336.1,134.8406466907929,6.187097838640488e-05
AC073342.1,9.434675565048133,0.01317851839630424
AC073343.1,94.36609128109086,0.00012374195677280976
AC073343.2,12.318510585706221,0.008043227190232635
AC073346.1,18.264042453589404,0.003629764065335753
AC073346.2,220.19763849776902,2.062365946213496e-05
AC073349.1,50.33341141476084,0.0014642798218115823
AC073349.4,110.09541316513638,8.249463784853984e-05
AC073352.1,28.70431358085197,0.001608645438046527
AC073352.2,50.66728564183427,0.000536215146015509
AC073358.1,112.11584617244226,0.0001031182973106748
AC073359.2,134.84064669080678,6.187097838640488e-05
AC073365.1,2.369494644416091,0.23513034152780068
AC073370.1,47.56480751429181,0.0005980861244019139
AC073389.1,15.050398683659537,0.0056921300115492495
AC073389.2,29.078098020402344,0.0014642798218115823
AC073389.3,22.629638289218306,0.0022892262002969805
AC073409.2,220.19763849776288,2.062365946213496e-05
AC073410.1,103.7984157446755,0.0001031182973106748
AC073413.1,220.19763849775904,2.062365946213496e-05
AC073413.2,127.12854387059778,6.187097838640488e-05
AC073415.1,220.19763849778053,2.062365946213496e-05
AC073429.2,46.41144494863968,0.000536215146015509
AC073439.1,55.59988254284167,0.0004124731892426992
AC073465.1,127.12854387060266,6.187097838640488e-05
AC073475.1,10.219191413826838,0.01146675466094704
AC073476.3,103.7984157446693,0.0001031182973106748
AC073508.1,110.09541316513099,8.249463784853984e-05
AC073508.2,34.76278537696254,0.0009693119947203431
AC073508.3,8.968764323037535,0.0156327338722983
AC073517.1,70.39567537222979,0.0002474839135456195
AC073521.1,132.1161610099741,6.187097838640488e-05
AC073525.1,110.0954131651118,8.249463784853984e-05
AC073529.1,15.3566480966581,0.00552714073585217
AC073530.1,174.0804411759078,4.124731892426992e-05
AC073534.1,220.19763849776433,2.062365946213496e-05
AC073534.2,33.86214657126587,0.001134301270417423
AC073544.1,53.39695959621103,0.00035060221085629433
AC073548.1,127.12854387062099,6.187097838640488e-05
AC073548.2,37.494831588691376,0.0009074410163339383
AC073569.1,127.12854387059588,8.249463784853984e-05
AC073569.2,16.690679894076073,0.004557828741131827
AC073569.3,57.317927628115775,0.00039184952978056425
AC073571.1,62.9063119379663,0.0002681075730077545
AC073573.1,220.19763849777993,2.062365946213496e-05
AC073575.1,50.83851314979057,0.000494967827091239
AC073575.2,35.59300837101996,0.0009486883352582082
AC073578.1,73.3931574164793,0.00022686025408348456
AC073578.2,110.09541316513088,8.249463784853984e-05
AC073585.1,44.028627051056624,0.0007218280811747236
AC073585.2,49.313171945606946,0.000515591486553374
AC073587.1,220.19763849775632,2.062365946213496e-05
AC073591.1,110.09541316508268,8.249463784853984e-05
AC073592.1,40.70123275286765,0.0008249463784853984
AC073592.3,127.1285438706045,6.187097838640488e-05
AC073592.4,220.1976384977793,2.062365946213496e-05
AC073592.5,174.0804411758754,4.124731892426992e-05
AC073592.6,220.19763849777414,2.062365946213496e-05
AC073592.7,155.70163775629058,4.124731892426992e-05
AC073592.8,220.19763849777857,2.062365946213496e-05
AC073593.2,15.220288624130557,0.00556838805477644
AC073610.1,32.7460239316557,0.0012167959082659628
AC073610.2,3.0583198560258835,0.16544299620524666
AC073611.1,83.22173479836279,0.00014436561623494472
AC073611.2,8.460863829587293,0.01678765880217786
AC073612.1,28.094896908921502,0.0017736347137436066
AC073626.2,110.09541316508925,8.249463784853984e-05
AC073636.1,220.19763849775754,2.062365946213496e-05
AC073641.1,23.817354701779298,0.002165484243524171
AC073648.3,220.19763849775458,2.062365946213496e-05
AC073648.4,220.19763849776984,2.062365946213496e-05
AC073648.6,69.6261445148123,0.0002062365946213496
AC073648.7,41.04392220894922,0.0007836990595611285
AC073655.1,82.56891061406944,0.0002062365946213496
AC073655.2,26.54810081352544,0.0018767530110542815
AC073655.3,100.8736527897561,0.00012374195677280976
AC073657.1,73.39315741645478,0.0002062365946213496
AC073657.2,87.0359121282621,0.00014436561623494472
AC073834.1,67.41476099493569,0.0002681075730077545
AC073840.1,40.59866624262428,0.0007218280811747236
AC073842.1,77.61530837846155,0.0002062365946213496
AC073842.2,22.429483405945774,0.0023098498597591156
AC073848.1,146.06067232498162,6.187097838640488e-05
AC073850.1,220.19763849777362,2.062365946213496e-05
AC073857.1,30.15604315516395,0.0012580432271902327
AC073861.1,1.512883500990769,0.6124814387064841
AC073862.4,220.1976384977743,2.062365946213496e-05
AC073862.5,93.417557236279,0.00014436561623494472
AC073863.1,95.99857953487215,0.00014436561623494472
AC073869.1,10.645630276014378,0.010868668536545124
AC073869.3,98.471315620306,0.0001031182973106748
AC073878.1,26.2842551533394,0.0018148820326678765
AC073896.1,3.484766628998986,0.10792360996535225
AC073896.2,4.76462768859191,0.055848869823461475
AC073896.3,56.73540561238735,0.0004124731892426992
AC073896.4,47.48869682916073,0.0005568388054776439
AC073896.5,95.34411360958569,0.00012374195677280976
AC073901.1,220.19763849777445,2.062365946213496e-05
AC073910.1,46.377088303652435,0.000494967827091239
AC073911.1,72.81740863284945,0.00022686025408348456
AC073911.3,155.70163775629212,4.124731892426992e-05
AC073912.1,73.39315741649388,0.0002062365946213496
AC073916.1,73.39315741647323,0.00018561293515921464
AC073934.1,40.50334348337801,0.0007424517406368586
AC073941.1,68.6521020152652,0.00022686025408348456
AC073957.1,41.912885846729594,0.0006805807622504537
AC073957.2,98.47131562032838,0.0001031182973106748
AC073957.3,25.446061730897657,0.0019180003299785514
AC073968.2,56.389828870062104,0.00039184952978056425
AC073973.1,89.89067434017946,0.00012374195677280976
AC073987.1,103.79841574466766,0.0001031182973106748
AC074008.1,155.7016377562814,4.124731892426992e-05
AC074008.2,220.19763849777814,2.062365946213496e-05
AC074011.1,49.781245603038975,0.0004743441676291041
AC074019.1,134.840646690829,6.187097838640488e-05
AC074024.1,220.1976384977794,2.062365946213496e-05
AC074029.1,220.19763849776695,2.062365946213496e-05
AC074029.3,220.19763849774833,2.062365946213496e-05
AC074029.4,220.19763849774958,2.062365946213496e-05
AC074031.1,75.37365255851847,0.0002062365946213496
AC074032.1,6.123303483956285,0.03369905956112853
AC074033.1,58.37339732050501,0.00035060221085629433
AC074035.1,155.7016377563103,4.124731892426992e-05
AC074043.1,116.5145484477724,8.249463784853984e-05
AC074044.1,29.41779892213252,0.001608645438046527
AC074050.2,220.19763849777428,2.062365946213496e-05
AC074050.3,69.19492952240111,0.0002681075730077545
AC074050.4,31.379913351334892,0.0012374195677280976
AC074051.1,220.1976384977759,2.062365946213496e-05
AC074051.5,42.22982832073147,0.0007424517406368586
AC074052.1,83.22173479836557,0.00014436561623494472
AC074052.2,220.1976384977728,2.062365946213496e-05
AC074085.2,11.469233290934495,0.007960732552384095
AC074091.1,36.45146339552298,0.0009074410163339383
AC074096.1,103.2780712445783,0.00014436561623494472
AC074099.1,220.19763849775157,2.062365946213496e-05
AC074101.1,155.7016377562814,4.124731892426992e-05
AC074117.1,9.137734067116298,0.014642798218115823
AC074117.2,69.74652575342552,0.00028873123246988945
AC074121.1,134.84064669082406,6.187097838640488e-05
AC074124.1,155.70163775629155,4.124731892426992e-05
AC074131.1,220.19763849776788,2.062365946213496e-05
AC074132.1,164.12427540669472,4.124731892426992e-05
AC074134.1,155.7016377562838,4.124731892426992e-05
AC074135.1,28.661778112163372,0.001608645438046527
AC074138.1,116.05123389642645,8.249463784853984e-05
AC074139.1,77.84600182411272,0.00018561293515921464
AC074141.1,39.823108869110705,0.0008249463784853984
AC074143.1,4.276573110458347,0.07123411978221415
AC074143.2,103.79841574466272,0.0001031182973106748
AC074183.2,30.757621006829325,0.0012167959082659628
AC074194.1,134.8406466908378,6.187097838640488e-05
AC074194.2,94.3660912811403,0.00012374195677280976
AC074212.1,17.37204207974757,0.004310344827586207
AC074237.1,127.12854387059203,6.187097838640488e-05
AC074254.2,83.22173479839078,0.00014436561623494472
AC074281.1,220.19763849775939,2.062365946213496e-05
AC074281.2,83.2217347983762,0.00014436561623494472
AC074286.1,42.26540948954305,0.0007218280811747236
AC074338.1,137.31512824315868,6.187097838640488e-05
AC074344.2,220.19763849777152,2.062365946213496e-05
AC074351.1,26.853516122189788,0.0018148820326678765
AC074366.1,56.131274704941035,0.0003712258703184293
AC074367.1,164.12427540668028,4.124731892426992e-05
AC074386.1,20.503679854444435,0.0030110542814717044
AC074387.1,93.41755723625548,0.00014436561623494472
AC074397.1,220.19763849777178,2.062365946213496e-05
AC076966.1,48.64748837298447,0.000536215146015509
AC076968.1,155.70163775629803,4.124731892426992e-05
AC076968.2,35.52053396744683,0.0008868173568718033
AC077690.1,37.80251550264226,0.0008455700379475334
AC078777.1,33.24164966917268,0.001031182973106748
AC078778.1,15.00480947130943,0.005774624649397789
AC078785.1,14.102045917845828,0.0066614420062695925
AC078788.1,36.609837344105145,0.001134301270417423
AC078788.2,220.19763849774782,2.062365946213496e-05
AC078789.1,73.82623930197005,0.0002062365946213496
AC078795.1,50.80552315871048,0.00045372050816696913
AC078795.2,20.336992607651293,0.0030316779409338395
AC078795.3,55.269558872224174,0.00045372050816696913
AC078802.1,40.355535840549265,0.0007836990595611285
AC078814.2,181.57874324925635,4.124731892426992e-05
AC078816.1,24.589094084756216,0.0019180003299785514
AC078817.1,14.89407371597047,0.004599076060056096
AC078819.1,83.22173479839775,0.00014436561623494472
AC078820.1,146.06067232492939,6.187097838640488e-05
AC078820.2,100.08587222062509,0.00014436561623494472
AC078828.1,220.19763849776615,2.062365946213496e-05
AC078845.1,15.574201936008786,0.005650882692624979
AC078846.1,7.305495135071517,0.025635208711433755
AC078850.1,52.198245226559855,0.00043309684870483417
AC078850.2,71.87944997560795,0.00028873123246988945
AC078852.1,69.62614451481927,0.0002062365946213496
AC078860.1,82.38519284429654,0.00016498927569707968
AC078864.1,46.572391546066484,0.0005568388054776439
AC078865.1,140.34689166485592,6.187097838640488e-05
AC078878.2,134.84064669077998,6.187097838640488e-05
AC078880.3,127.1285438706093,6.187097838640488e-05
AC078880.5,220.19763849775714,2.062365946213496e-05
AC078881.1,15.592600059834718,0.005609635373700709
AC078882.1,220.19763849777746,2.062365946213496e-05
AC078883.1,10.84460076397989,0.01146675466094704
AC078883.2,155.7016377563019,4.124731892426992e-05
AC078889.1,42.40706751238122,0.0006187097838640488
AC078899.1,42.01133338986401,0.0005980861244019139
AC078899.2,127.12854387063115,6.187097838640488e-05
AC078899.4,116.51454844780507,8.249463784853984e-05
AC078899.5,220.19763849775387,2.062365946213496e-05
AC078905.1,98.47131562031062,0.0001031182973106748
AC078906.1,94.30402176324212,0.00016498927569707968
AC078909.1,49.12743113370695,0.000536215146015509
AC078909.2,67.2647505508294,0.0002474839135456195
AC078923.1,15.744349675894524,0.004825936314139581
AC078925.1,220.1976384977487,2.062365946213496e-05
AC078925.3,155.7016377562909,4.124731892426992e-05
AC078925.4,42.5814146165617,0.0007012044217125887
AC078927.1,5.169553528546254,0.04877495462794918
AC078929.1,53.55476100248238,0.00045372050816696913
AC078950.1,137.31512824317562,6.187097838640488e-05
AC078955.1,127.12854387059963,6.187097838640488e-05
AC078962.1,44.02862705104509,0.0005568388054776439
AC078962.2,98.47131562029215,0.0001031182973106748
AC078962.3,220.1976384977757,2.062365946213496e-05
AC078962.4,82.05756786816738,0.00018561293515921464
AC078980.1,66.56891956936181,0.0003093548919320244
AC078983.1,62.90631193794765,0.0002681075730077545
AC078991.1,73.39315741647945,0.00018561293515921464
AC078993.1,39.2890770946315,0.0007012044217125887
AC079015.1,44.569152815794205,0.0006599571027883187
AC079030.1,68.65210201527567,0.00022686025408348456
AC079052.1,33.24384967125322,0.0011136776109552879
AC079061.1,103.79841574468222,0.0001031182973106748
AC079062.1,76.27293097821529,0.0002474839135456195
AC079080.1,220.1976384977579,2.062365946213496e-05
AC079089.1,28.3808123129732,0.0016911400758950668
AC079089.2,220.19763849776007,2.062365946213496e-05
AC079117.1,116.0512338964487,8.249463784853984e-05
AC079140.1,155.70163775628598,4.124731892426992e-05
AC079140.2,5.9325522176344165,0.029780564263322883
AC079140.3,220.1976384977507,2.062365946213496e-05
AC079140.6,22.522432330255747,0.00245421547599406
AC079142.1,10.450230518168466,0.012085464444811088
AC079145.1,22.5863015464699,0.00266045207061541
AC079148.1,55.468930846771954,0.00043309684870483417
AC079148.2,75.37365255849338,0.0002474839135456195
AC079148.3,64.54407408896456,0.0002681075730077545
AC079150.1,21.535928422474864,0.0023923444976076554
AC079160.1,7.9924471140278905,0.020850519716218447
AC079163.2,26.73078229723413,0.001670516416432932
AC079168.2,220.19763849777132,2.062365946213496e-05
AC079171.1,89.89067434019238,0.00012374195677280976
AC079174.1,58.250836903884874,0.00035060221085629433
AC079174.2,21.33521162566849,0.0028254413463124897
AC079177.1,220.19763849776345,2.062365946213496e-05
AC079193.2,70.76786635960724,0.0002681075730077545
AC079203.1,89.18555095978635,0.00018561293515921464
AC079203.2,110.09541316511819,8.249463784853984e-05
AC079209.1,30.353739656120652,0.0012580432271902327
AC079209.2,82.53098591656175,0.00018561293515921464
AC079210.1,37.38572331374102,0.0008661936974096683
AC079226.1,113.41588630045412,0.0001031182973106748
AC079226.2,52.156162685959856,0.00045372050816696913
AC079228.1,26.450231558232318,0.0014642798218115823
AC079248.1,94.36609128106615,0.00012374195677280976
AC079250.1,11.773411203239426,0.007713248638838476
AC079296.1,58.01915392543499,0.0003712258703184293
AC079296.2,220.19763849775643,2.062365946213496e-05
AC079298.3,29.823683663826003,0.0013611615245009074
AC079304.1,127.12854387061054,6.187097838640488e-05
AC079305.1,28.505763348155096,0.0014642798218115823
AC079305.3,22.803738333793103,0.0024954627949183303
AC079313.1,61.692050467703396,0.0003093548919320244
AC079313.2,10.939576870483842,0.010291206071605346
AC079316.1,81.22781900239839,0.00018561293515921464
AC079316.2,110.09541316512247,8.249463784853984e-05
AC079322.1,30.877484216142633,0.0014024088434251773
AC079328.1,220.19763849777024,2.062365946213496e-05
AC079328.2,13.0902276000543,0.006847054941428807
AC079329.1,49.02411280547705,0.00043309684870483417
AC079331.1,77.84600182414188,0.00016498927569707968
AC079331.2,81.14055782075809,0.00016498927569707968
AC079331.3,164.12427540669512,4.124731892426992e-05
AC079336.2,64.72496417657179,0.00028873123246988945
AC079336.3,220.19763849774762,2.062365946213496e-05
AC079336.4,45.61682515084362,0.0005980861244019139
AC079336.5,52.65430034827923,0.0004743441676291041
AC079336.6,89.18555095977507,0.00016498927569707968
AC079336.7,155.70163775629598,4.124731892426992e-05
AC079340.1,64.75695845099081,0.00028873123246988945
AC079340.2,98.47131562033469,0.0001031182973106748
AC079341.1,113.41588630045092,8.249463784853984e-05
AC079341.2,220.19763849777266,2.062365946213496e-05
AC079352.1,34.713330380745354,0.0009693119947203431
AC079354.1,220.1976384977515,2.062365946213496e-05
AC079354.2,84.68636882697317,0.0002062365946213496
AC079354.3,112.11584617241911,0.00012374195677280976
AC079362.1,44.475859079025035,0.000536215146015509
AC079363.1,155.70163775630104,4.124731892426992e-05
AC079380.1,52.669418431185285,0.00043309684870483417
AC079382.2,60.85182367397567,0.00032997855139415937
AC079384.1,81.22781900239042,0.00018561293515921464
AC079385.1,23.54639876215722,0.002247978881372711
AC079385.2,127.12854387058744,6.187097838640488e-05
AC079385.3,98.47131562028494,0.0001031182973106748
AC079414.1,58.84240453474464,0.00028873123246988945
AC079414.2,144.15121029161483,6.187097838640488e-05
AC079414.3,15.7402005392346,0.0049496782709123905
AC079416.1,56.701329934399865,0.0004124731892426992
AC079416.2,49.77223679474312,0.000494967827091239
AC079416.3,155.7016377562919,4.124731892426992e-05
AC079447.1,5.773544611771665,0.03875185612935159
AC079460.1,220.19763849776913,2.062365946213496e-05
AC079465.1,40.59866624261054,0.0009074410163339383
AC079467.1,16.122954280159668,0.004929054611450255
AC079584.1,117.33370159866732,8.249463784853984e-05
AC079584.2,52.95366756978561,0.0004124731892426992
AC079587.1,220.1976384977783,2.062365946213496e-05
AC079594.1,127.12854387057655,6.187097838640488e-05
AC079594.2,8.828559596378083,0.016767035142715724
AC079600.1,220.19763849776027,2.062365946213496e-05
AC079601.1,164.12427540669177,4.124731892426992e-05
AC079601.2,66.38523932321509,0.00022686025408348456
AC079610.1,80.88487696598355,0.00018561293515921464
AC079610.2,20.048625100523306,0.0030316779409338395
AC079610.3,95.97770574459226,0.0002062365946213496
AC079612.2,220.1976384977677,2.062365946213496e-05
AC079630.1,10.17892052039298,0.012353572017818842
AC079684.1,53.100203191211584,0.0003712258703184293
AC079741.1,137.114803678274,8.249463784853984e-05
AC079742.1,11.939611898092577,0.008249463784853984
AC079753.2,137.31512824316889,6.187097838640488e-05
AC079760.1,25.1254349758009,0.002041742286751361
AC079760.2,33.21211415887599,0.0011549249298795578
AC079763.1,95.34411360964418,0.00012374195677280976
AC079766.1,52.95366756978793,0.000494967827091239
AC079768.1,220.19763849775683,2.062365946213496e-05
AC079768.3,97.09388354685883,0.00014436561623494472
AC079776.4,127.12854387061202,6.187097838640488e-05
AC079776.5,87.0359121282401,0.00014436561623494472
AC079777.1,110.09541316511152,8.249463784853984e-05
AC079779.1,220.19763849777195,2.062365946213496e-05
AC079779.2,37.297863291583184,0.0009280646757960732
AC079779.3,97.09388354686946,0.00014436561623494472
AC079780.1,110.09541316511718,8.249463784853984e-05
AC079781.5,7.088737757680891,0.026913875598086126
AC079790.1,32.018317125960586,0.0012992905461145026
AC079790.2,60.29593684487643,0.00032997855139415937
AC079793.1,14.81319529231882,0.005774624649397789
AC079799.2,155.70163775627367,4.124731892426992e-05
AC079801.1,220.19763849776405,2.062365946213496e-05
AC079804.3,17.132729360282386,0.004557828741131827
AC079807.1,12.906868691052166,0.007548259363141396
AC079822.1,116.51454844781368,8.249463784853984e-05
AC079834.1,31.44123121647791,0.0010105593136446132
AC079834.2,25.77221901055126,0.0018148820326678765
AC079841.2,27.31487562767913,0.0016498927569707968
AC079848.1,11.62758913761029,0.009961227520211186
AC079848.2,40.22360229789473,0.0008661936974096683
AC079866.2,104.0126740528238,0.00012374195677280976
AC079880.1,50.588204158650605,0.00043309684870483417
AC079896.1,220.19763849775148,2.062365946213496e-05
AC079905.1,45.90396402318923,0.0004743441676291041
AC079906.1,98.47131562028545,0.0001031182973106748
AC079907.1,27.90156534510286,0.0016911400758950668
AC079907.2,69.83187756503786,0.00022686025408348456
AC079910.1,77.5236034437876,0.00018561293515921464
AC079915.1,36.10815158811533,0.0008455700379475334
AC079917.1,51.02673096258205,0.0004124731892426992
AC079921.1,15.361281371098153,0.004929054611450255
AC079921.2,87.25146521294585,0.00016498927569707968
AC079922.1,1.7740082221402433,0.3461681240719353
AC079922.2,11.600048643288856,0.00981686190397624
AC079942.1,155.70163775629445,4.124731892426992e-05
AC079943.2,20.770502957396314,0.0028254413463124897
AC079944.1,110.0954131651063,8.249463784853984e-05
AC079944.2,127.12854387061236,6.187097838640488e-05
AC079949.1,104.3267042731679,0.0001031182973106748
AC079949.4,116.51454844780224,8.249463784853984e-05
AC079950.1,13.153337174574549,0.006578947368421052
AC079988.1,220.19763849775626,2.062365946213496e-05
AC080005.1,88.07428682646754,0.00014436561623494472
AC080013.1,23.15735645308417,0.0023717208381455203
AC080013.3,36.87642111766603,0.0008661936974096683
AC080013.4,19.724127664395393,0.0029904306220095694
AC080013.5,52.60557024463072,0.0004743441676291041
AC080013.6,16.151222812682423,0.004516581422207557
AC080023.1,220.19763849776248,2.062365946213496e-05
AC080023.2,116.51454844779327,8.249463784853984e-05
AC080037.1,18.762154268419756,0.0035678930869493483
AC080038.1,3.5273788081445763,0.11516251443656163
AC080038.2,25.360748446394858,0.0019180003299785514
AC080038.3,81.14055782074303,0.00016498927569707968
AC080038.4,220.1976384977692,2.062365946213496e-05
AC080068.1,63.980795729828756,0.0002681075730077545
AC080075.1,88.21011671777607,0.00014436561623494472
AC080078.1,220.1976384977688,2.062365946213496e-05
AC080078.2,155.70163775629476,6.187097838640488e-05
AC080079.2,62.27391107038454,0.00032997855139415937
AC080080.1,26.976926367052027,0.0018767530110542815
AC080080.2,220.19763849775774,2.062365946213496e-05
AC080089.1,89.89067434016496,0.00012374195677280976
AC080100.1,127.12854387063608,6.187097838640488e-05
AC080112.1,37.2901612017172,0.0009280646757960732
AC080112.2,220.19763849776342,2.062365946213496e-05
AC080112.3,127.12854387063369,6.187097838640488e-05
AC080112.4,75.40466960033875,0.0002474839135456195
AC080125.1,220.19763849775933,2.062365946213496e-05
AC080128.2,33.51530787669246,0.001031182973106748
AC080129.1,70.39567537224633,0.0002474839135456195
AC080129.2,24.428093569164357,0.0023098498597591156
AC080132.1,47.17509720097724,0.000515591486553374
AC080162.1,20.9214520904765,0.0028873123246988945
AC080188.1,55.37972174224189,0.00045372050816696913
AC080188.2,39.30846858357207,0.0008661936974096683
AC082650.2,155.70163775627248,4.124731892426992e-05
AC082651.1,37.315538266061026,0.0008455700379475334
AC082651.3,73.39315741648632,0.00022686025408348456
AC083795.1,220.19763849776254,2.062365946213496e-05
AC083795.2,116.51454844776293,0.0001031182973106748
AC083798.2,5.633085881014599,0.039679920805147664
AC083799.1,5.338852466599834,0.044402738821976574
AC083800.1,27.02359809132545,0.0017323873948193367
AC083805.1,26.485930285588914,0.0018561293515921464
AC083805.2,98.47131562030974,0.0001031182973106748
AC083805.3,33.69226203016695,0.001031182973106748
AC083806.1,164.1242754066893,4.124731892426992e-05
AC083806.2,155.70163775627535,6.187097838640488e-05
AC083806.3,220.19763849776413,2.062365946213496e-05
AC083809.1,53.292529964337234,0.0004743441676291041
AC083836.1,174.08044117588625,4.124731892426992e-05
AC083837.1,7.098736898125772,0.02606830556013859
AC083841.1,58.38075453436262,0.0003093548919320244
AC083841.2,23.45141468436286,0.002186107902986306
