CELL_ID,CLUSTER_LABEL
47615,Tumor (Podo+)
47616,APC
47617,Tumor (Ki67+)
47618,Tumor (CD21+)
47619,CD4 T cell
47620,Granulocyte
47621,Stromal / Fibroblast
47623,APC
47624,Macrophage
47625,Tumor (Ki67+)
47626,Tumor (CD20+)
47627,Naive immune cell
47628,Tumor (Podo+)
47629,Macrophage
47630,APC
47631,Tumor (Ki67+)
47632,APC
47633,Tumor (Podo+)
47634,Stromal / Fibroblast
47635,Tumor (Podo+)
47636,CD4 T cell
47637,Granulocyte
47638,APC
47639,Vessel
47640,Tumor (CD20+)
47641,Tumor (Podo+)
47642,Vessel
47643,Macrophage
47644,Stromal / Fibroblast
47645,Tumor
47646,Tumor
47647,Stromal / Fibroblast
47648,Tumor
47650,Tumor (Ki67+)
47651,APC
47652,CD4 T cell
47653,Macrophage
47654,CD4 T cell
47655,APC
47656,Tumor (Podo+)
47657,Stromal / Fibroblast
47658,Macrophage
47659,APC
47660,Tumor (CD21+)
47661,Tumor (CD20+)
47662,APC
47663,Tumor
47664,Stromal / Fibroblast
47665,Tumor (Ki67+)
47666,Stromal / Fibroblast
47667,B cell
47668,Tumor (Ki67+)
47669,Tumor (Podo+)
47670,APC
47671,Tumor
47672,APC
47673,Tumor (CD20+)
47674,Vessel
47675,Tumor (CD20+)
47676,Tumor (Podo+)
47677,Tumor (Ki67+)
47678,Tumor (CD20+)
47679,Stromal / Fibroblast
47680,APC
47681,Tumor (CD20+)
47682,Tumor
47683,Tumor (CD20+)
47684,Tumor (Podo+)
47685,Tumor
47686,Tumor (Ki67+)
47687,APC
47688,Tumor (CD20+)
47689,Tumor
47690,APC
47691,Tumor (CD20+)
47692,CD4 T cell
47693,CD4 T cell
47694,Tumor (Ki67+)
47695,Tumor (CD20+)
47696,Tumor
47697,CD4 T cell
47698,CD8 T cell
47699,Tumor
47700,B cell
47701,Tumor (CD21+)
47702,APC
47703,Tumor (Podo+)
47704,APC
47705,Stromal / Fibroblast
47706,Macrophage
47707,Tumor
47708,Stromal / Fibroblast
47709,Macrophage
47710,APC
47711,Macrophage
47712,APC
47713,CD8 T cell
47714,Tumor
47715,Tumor (CD20+)
47716,Tumor (CD20+)
47717,Tumor (Podo+)
47718,Tumor (Ki67+)
47719,Tumor (Ki67+)
47720,Tumor
47721,Tumor (Ki67+)
47722,CD4 T cell
47723,APC
47724,Macrophage
47725,Tumor
47726,Tumor
47727,Tumor (Podo+)
47728,Stromal / Fibroblast
47729,Tumor (Podo+)
47730,APC
47731,Tumor (CD20+)
47732,Tumor (Ki67+)
47733,Macrophage
47734,Granulocyte
47735,Granulocyte
47736,Stromal / Fibroblast
47738,Stromal / Fibroblast
47739,Macrophage
47740,Macrophage
47741,Naive immune cell
47742,CD8 T cell
47743,Tumor (Ki67+)
47744,Tumor (Ki67+)
47745,CD4 T cell
47746,Tumor (Ki67+)
47747,Tumor (Ki67+)
47748,Macrophage
47749,Tumor (CD20+)
47750,Stromal / Fibroblast
47751,Tumor (Ki67+)
47752,Tumor (CD20+)
47754,Naive immune cell
47755,APC
47756,Tumor (Podo+)
47757,CD4 T cell
47758,Tumor (CD20+)
47759,Macrophage
47760,CD4 T cell
47761,APC
47762,B cell
47763,APC
47764,APC
47765,CD8 T cell
47766,Stromal / Fibroblast
47767,Tumor
47768,CD8 T cell
47769,Tumor (CD20+)
47770,Stromal / Fibroblast
47771,Tumor (CD20+)
47772,Stromal / Fibroblast
47773,Tumor (Ki67+)
47774,Macrophage
47775,CD8 T cell
47776,APC
47777,Tumor
47778,Macrophage
47779,Stromal / Fibroblast
47780,CD8 T cell
47781,Granulocyte
47782,Macrophage
47783,Macrophage
47784,Tumor
47785,CD8 T cell
47786,Tumor (Ki67+)
47787,APC
47788,Tumor (Ki67+)
47789,Tumor (CD20+)
47790,Tumor (CD20+)
47791,Tumor (Podo+)
47792,Macrophage
47793,Tumor
47794,Tumor
47795,CD8 T cell
47796,Stromal / Fibroblast
47797,B cell
47798,Granulocyte
47799,Tumor (Ki67+)
47800,Tumor (CD20+)
47801,Stromal / Fibroblast
47802,APC
47803,Tumor
47804,B cell
47805,CD4 T cell
47806,Tumor (Podo+)
47807,APC
47808,Tumor (Ki67+)
47809,APC
47810,APC
47811,Tumor (Ki67+)
47812,CD4 T cell
47813,Macrophage
47814,Tumor (Ki67+)
47815,CD4 T cell
47816,Tumor
47817,Tumor (Ki67+)
47818,Tumor (CD20+)
47819,Tumor (CD20+)
47820,Tumor
47821,Tumor (Podo+)
47822,Tumor (CD20+)
47823,Tumor (Podo+)
47824,CD4 T cell
47825,CD8 T cell
47826,CD8 T cell
47827,Tumor (CD20+)
47828,Tumor (Ki67+)
47829,Macrophage
47830,Granulocyte
47831,Stromal / Fibroblast
47833,APC
47834,Tumor
47835,Tumor (CD20+)
47836,Tumor (CD21+)
47837,Tumor (CD20+)
47838,CD4 T cell
47839,Tumor (Ki67+)
47840,Granulocyte
47841,Stromal / Fibroblast
47842,Macrophage
47843,Tumor (Ki67+)
47844,Tumor (Ki67+)
47845,Tumor
47846,Macrophage
47847,Macrophage
47848,Stromal / Fibroblast
47849,Tumor (Podo+)
47850,Tumor (CD20+)
47852,Tumor (Podo+)
47853,Stromal / Fibroblast
47854,APC
47855,APC
47856,Tumor
47857,Tumor (Podo+)
47858,Tumor
47859,Tumor
47860,Stromal / Fibroblast
47861,Vessel
47862,Stromal / Fibroblast
47863,Tumor
47864,Tumor (CD20+)
47865,CD4 T cell
47866,Stromal / Fibroblast
47867,Tumor (Ki67+)
47868,Tumor (Ki67+)
47869,Macrophage
47870,Tumor (Ki67+)
47871,APC
47872,Tumor
47873,APC
47874,Tumor (Podo+)
47875,CD8 T cell
47876,Macrophage
47877,Tumor (CD21+)
47878,Stromal / Fibroblast
47879,Tumor (CD20+)
47880,Macrophage
47881,APC
47882,Tumor (Ki67+)
47883,Naive immune cell
47884,Tumor (Ki67+)
47885,Tumor (Ki67+)
47886,APC
47887,Naive immune cell
47888,CD4 T cell
47889,Tumor (CD20+)
47890,Vessel
47891,Tumor (Podo+)
47892,Tumor (CD21+)
47893,Granulocyte
47894,Tumor (Podo+)
47895,Tumor
47896,Tumor
47897,CD4 T cell
47898,Stromal / Fibroblast
47899,Macrophage
47900,Tumor (CD21+)
47901,APC
47902,Tumor (Ki67+)
47903,Stromal / Fibroblast
47904,Tumor (Podo+)
47905,Tumor (CD20+)
47906,Tumor (CD20+)
47907,APC
47908,CD8 T cell
47909,Tumor (Podo+)
47911,Tumor (CD15+)
47912,Macrophage
47913,B cell
47914,APC
47915,APC
47916,B cell
47917,Tumor (Ki67+)
47918,Macrophage
47919,Vessel
47920,CD8 T cell
47921,Tumor
47922,Vessel
47923,Stromal / Fibroblast
47924,Stromal / Fibroblast
47925,Stromal / Fibroblast
47926,Macrophage
47927,Tumor (CD20+)
47928,Tumor (Podo+)
47929,Tumor (Ki67+)
47930,Tumor (Ki67+)
47931,Tumor (CD20+)
47932,Tumor (Ki67+)
47933,Tumor (CD20+)
47934,Tumor (Ki67+)
47935,Tumor
47936,Tumor (Podo+)
47937,APC
47938,Tumor (Ki67+)
47939,Tumor (Podo+)
47940,Tumor (Ki67+)
47941,Stromal / Fibroblast
47942,Tumor
47943,Tumor (CD21+)
47944,Tumor
47945,Tumor (Podo+)
47946,Tumor (Podo+)
47947,Tumor
47948,Tumor (Podo+)
47949,Macrophage
47950,Stromal / Fibroblast
47951,Stromal / Fibroblast
47952,Tumor (CD21+)
47953,Macrophage
47954,B cell
47955,Tumor (Ki67+)
47956,Tumor (Podo+)
47957,Macrophage
47958,Tumor (Ki67+)
47959,Tumor
47960,CD8 T cell
47961,APC
47962,Lymph vessel
47963,Stromal / Fibroblast
47964,APC
47965,Tumor (CD15+)
47966,Tumor (Podo+)
47967,Tumor
47968,CD8 T cell
47969,Tumor (Ki67+)
47970,Tumor (CD20+)
47971,Tumor (CD20+)
47972,Tumor (Ki67+)
47973,B cell
47974,Tumor (CD20+)
47975,APC
47976,Tumor (Podo+)
47977,Tumor (Podo+)
47978,Stromal / Fibroblast
47979,APC
47980,B cell
47981,CD4 T cell
47982,Tumor (Podo+)
47983,APC
47984,Granulocyte
47985,Vessel
47986,Tumor
47987,CD8 T cell
47988,Vessel
47989,Tumor (Podo+)
47990,Tumor (CD20+)
47991,CD8 T cell
47993,CD4 T cell
47994,CD4 T cell
47995,Tumor
47996,Tumor (CD20+)
47997,APC
47998,Tumor (Ki67+)
47999,Tumor (CD20+)
48000,Macrophage
48001,CD4 T cell
48002,CD8 T cell
48003,Stromal / Fibroblast
48004,Vessel
48005,Macrophage
48006,CD8 T cell
48007,B cell
48008,APC
48009,CD4 T cell
48010,Tumor (Podo+)
48011,Tumor (Podo+)
48012,Tumor
48013,Tumor (Podo+)
48014,CD4 T cell
48015,Tumor
48016,Tumor (Ki67+)
48017,Tumor
48018,Tumor (CD20+)
48019,Stromal / Fibroblast
48020,CD4 T cell
48021,Stromal / Fibroblast
48022,CD8 T cell
48023,Stromal / Fibroblast
48024,Stromal / Fibroblast
48025,Tumor (CD15+)
48026,APC
48027,Tumor (CD20+)
48028,Tumor (CD20+)
48029,Macrophage
48030,Tumor (Ki67+)
48031,Tumor (CD21+)
48033,APC
48034,APC
48035,Macrophage
48036,Tumor (CD20+)
48037,Tumor (CD21+)
48038,Stromal / Fibroblast
48039,Tumor
48040,Tumor (CD20+)
48041,Granulocyte
48043,Tumor (Podo+)
48044,Macrophage
48045,Tumor (Ki67+)
48046,Tumor (Podo+)
48047,Tumor (Podo+)
48048,Tumor (Ki67+)
48049,Lymph vessel
48050,Tumor (Ki67+)
48051,Tumor (Podo+)
48052,Stromal / Fibroblast
48053,B cell
48054,Macrophage
48055,APC
48056,Tumor (Ki67+)
48057,Vessel
48058,Stromal / Fibroblast
48059,Macrophage
48060,B cell
48061,Tumor (Podo+)
48062,Tumor (Ki67+)
48063,Tumor (CD21+)
48064,Macrophage
48065,Tumor (Ki67+)
48066,Tumor (Podo+)
48067,Tumor (CD21+)
48068,Tumor
48069,Stromal / Fibroblast
48070,Tumor (Ki67+)
48071,Tumor (Ki67+)
48072,Tumor (Podo+)
48073,Tumor
48074,Tumor (Ki67+)
48075,Tumor
48076,Macrophage
48077,CD4 T cell
48078,Tumor (Ki67+)
48079,Tumor (Ki67+)
48080,Macrophage
48081,Tumor (Ki67+)
48082,APC
48083,Tumor (Ki67+)
48084,APC
48085,APC
48086,Tumor (Ki67+)
48087,APC
48088,Tumor (CD15+)
48089,Macrophage
48090,Granulocyte
48091,Macrophage
48092,Tumor (Podo+)
48093,Tumor (Podo+)
48094,CD8 T cell
48095,Macrophage
48096,Tumor (Ki67+)
48097,Tumor (CD20+)
48098,APC
48099,Stromal / Fibroblast
48100,Macrophage
48101,Stromal / Fibroblast
48102,Stromal / Fibroblast
48103,CD4 T cell
48104,Vessel
48105,Macrophage
48106,Tumor (Ki67+)
48107,Tumor (Ki67+)
48108,Naive immune cell
48109,B cell
48110,Granulocyte
48111,Tumor (CD20+)
48112,Tumor (CD20+)
48113,Tumor (Ki67+)
48114,Tumor (Ki67+)
48115,Macrophage
48116,CD8 T cell
48117,CD4 T cell
48118,Tumor (Podo+)
48119,Granulocyte
48120,Tumor (CD21+)
48121,Tumor (CD20+)
48122,Tumor (Ki67+)
48123,Tumor (Ki67+)
48124,Tumor (Ki67+)
48125,Tumor (CD15+)
48126,Tumor
48127,Tumor
48128,CD4 T cell
48129,CD8 T cell
48130,Macrophage
48131,Tumor (Ki67+)
48132,Tumor (Ki67+)
48133,Tumor (Ki67+)
48134,Tumor (CD21+)
48135,Tumor (CD20+)
48136,Macrophage
48137,Macrophage
48138,Tumor (Podo+)
48139,Tumor
48140,B cell
48141,Macrophage
48142,Granulocyte
48143,Macrophage
48144,Granulocyte
48145,Tumor (Podo+)
48146,Tumor (CD21+)
48147,Tumor (Podo+)
48148,Tumor (Podo+)
48149,Lymph vessel
48150,Tumor (Ki67+)
48151,CD4 T cell
48152,Tumor (CD20+)
48153,Stromal / Fibroblast
48154,Tumor (CD20+)
48155,Tumor (Ki67+)
48156,Tumor (Ki67+)
48157,Tumor (CD20+)
48158,Tumor (Ki67+)
48159,Tumor (CD15+)
48160,Tumor
48161,Tumor (CD21+)
48162,Naive immune cell
48163,Vessel
48164,CD4 T cell
48165,Tumor (CD15+)
48166,Macrophage
48167,Macrophage
48168,CD8 T cell
48169,Macrophage
48170,Tumor (Podo+)
48171,Naive immune cell
48172,CD4 T cell
48173,B cell
48174,Tumor
48175,Tumor (Ki67+)
48176,Stromal / Fibroblast
48177,Tumor (CD20+)
48178,Macrophage
48179,B cell
48181,CD8 T cell
48182,Tumor (CD15+)
48183,Tumor (Ki67+)
48184,Tumor (Ki67+)
48185,Tumor (CD20+)
48186,APC
48187,Granulocyte
48188,Granulocyte
48189,Tumor (Podo+)
48190,Macrophage
48191,Granulocyte
48192,Tumor (Ki67+)
48193,CD8 T cell
48194,Tumor (CD21+)
48195,Macrophage
48196,Lymph vessel
48197,APC
48198,Macrophage
48199,Tumor (Ki67+)
48200,Tumor (Podo+)
48201,Tumor
48202,Tumor (Podo+)
48203,Vessel
48204,Tumor (CD20+)
48206,Tumor (CD15+)
48207,Tumor (Podo+)
48208,Macrophage
48209,Tumor (CD21+)
48210,Tumor (CD20+)
48211,Macrophage
48212,Tumor (Podo+)
48213,CD4 T cell
48214,CD8 T cell
48215,Tumor (CD21+)
48216,CD8 T cell
48217,CD4 T cell
48218,Tumor (Ki67+)
48219,Tumor (Podo+)
48220,Tumor (Ki67+)
48221,Tumor (CD20+)
48222,Tumor (CD21+)
48223,APC
48224,CD4 T cell
48225,Naive immune cell
48226,Tumor (Ki67+)
48227,Macrophage
48228,CD8 T cell
48229,Macrophage
48230,CD8 T cell
48231,Naive immune cell
48232,Vessel
48233,Granulocyte
48234,APC
48235,Tumor (Ki67+)
48236,Tumor (Podo+)
48237,Vessel
48238,Naive immune cell
48239,CD8 T cell
48240,CD8 T cell
48241,Granulocyte
48242,CD4 T cell
48243,Stromal / Fibroblast
48244,APC
48245,Stromal / Fibroblast
48246,Tumor (Ki67+)
48247,Tumor (Ki67+)
48248,CD4 T cell
48249,Naive immune cell
48250,Macrophage
48251,CD4 T cell
48252,CD4 T cell
48253,Macrophage
48254,Stromal / Fibroblast
48255,Tumor (Podo+)
48256,Vessel
48257,Tumor (Ki67+)
48258,Tumor (Ki67+)
48259,CD8 T cell
48260,Granulocyte
48261,Tumor (Podo+)
48262,Tumor (Podo+)
48263,Macrophage
48264,Macrophage
48265,Tumor (Ki67+)
48267,Naive immune cell
48268,Tumor
48269,Tumor (Ki67+)
48270,Tumor (Ki67+)
48271,Vessel
48273,Tumor (Ki67+)
48274,Granulocyte
48275,APC
48276,APC
48277,Granulocyte
48278,Tumor
48279,Tumor (Ki67+)
48280,CD8 T cell
48281,Tumor
48282,Stromal / Fibroblast
48283,CD8 T cell
48284,Granulocyte
48285,Vessel
48286,Naive immune cell
48287,Stromal / Fibroblast
48288,CD8 T cell
48289,Macrophage
48290,Tumor (Ki67+)
48291,Tumor
48292,Tumor
48293,Macrophage
48294,CD4 T cell
48295,Vessel
48296,Tumor (Ki67+)
48297,Tumor (Podo+)
48298,CD4 T cell
48299,Macrophage
48300,Vessel
48301,Tumor
48302,Tumor (Podo+)
48303,Tumor (CD20+)
48304,Tumor (Podo+)
48305,B cell
48306,Tumor (Ki67+)
48307,Tumor (Ki67+)
48309,CD4 T cell
48310,Macrophage
48311,CD8 T cell
48312,CD8 T cell
48313,Lymph vessel
48314,Granulocyte
48315,Macrophage
48316,Vessel
48317,CD4 T cell
48318,CD8 T cell
48319,Tumor (Podo+)
48320,Macrophage
48321,Tumor (Ki67+)
48322,CD4 T cell
48323,Macrophage
48324,Tumor (Ki67+)
48325,CD4 T cell
48326,Tumor (CD20+)
48327,Stromal / Fibroblast
48328,CD8 T cell
48329,Tumor (CD21+)
48330,Macrophage
48331,CD8 T cell
48332,Tumor (CD15+)
48334,Tumor (CD20+)
48335,Tumor
48336,Tumor (Ki67+)
48337,Tumor (Ki67+)
48338,Tumor (CD21+)
48339,Tumor (Podo+)
48340,B cell
48341,Tumor (Ki67+)
48342,APC
48343,Tumor (CD20+)
48344,Vessel
48345,Tumor (Ki67+)
48346,Vessel
48347,Vessel
48348,Naive immune cell
48349,Tumor (Ki67+)
48351,CD4 T cell
48352,Tumor (CD21+)
48353,Granulocyte
48354,Tumor (CD20+)
48355,Tumor (Podo+)
48356,Tumor (CD20+)
48357,Tumor
48358,Stromal / Fibroblast
48359,Tumor (CD20+)
48360,Tumor (Ki67+)
48361,Macrophage
48362,Macrophage
48363,CD4 T cell
48364,CD8 T cell
48365,Vessel
48366,Stromal / Fibroblast
48367,Tumor (Ki67+)
48368,Tumor (Podo+)
48369,CD4 T cell
48370,Macrophage
48371,Tumor (Ki67+)
48372,Tumor (Ki67+)
48373,Macrophage
48374,Macrophage
48375,CD4 T cell
48376,CD8 T cell
48377,CD4 T cell
48378,Tumor (Ki67+)
48379,Tumor (Podo+)
48380,CD4 T cell
48381,Macrophage
48382,Vessel
48383,Tumor (CD21+)
48384,Vessel
48385,Vessel
48386,CD8 T cell
48387,APC
48388,Macrophage
48389,Macrophage
48390,B cell
48391,Vessel
48392,CD8 T cell
48393,Naive immune cell
48394,Tumor (CD21+)
48395,Naive immune cell
48396,Tumor (Ki67+)
48397,Tumor (CD21+)
48398,Granulocyte
48399,CD4 T cell
48400,Tumor (Podo+)
48401,Tumor (Ki67+)
48402,CD8 T cell
48403,Macrophage
48404,Macrophage
48405,Granulocyte
48406,Macrophage
48407,Tumor (CD21+)
48408,Vessel
48409,Vessel
48410,Tumor (CD20+)
48411,Naive immune cell
48412,Vessel
48413,Naive immune cell
48414,CD8 T cell
48415,Naive immune cell
48416,CD4 T cell
48417,Tumor
48418,CD4 T cell
48419,CD4 T cell
48420,Tumor (Ki67+)
48421,Stromal / Fibroblast
48422,Stromal / Fibroblast
48423,Macrophage
48424,Tumor (Podo+)
48425,Lymph vessel
48426,Tumor (Podo+)
48427,Tumor (Podo+)
48428,CD4 T cell
48429,Macrophage
48430,Granulocyte
48431,Tumor (CD21+)
48432,Vessel
48433,Tumor (Podo+)
48434,Vessel
48435,CD4 T cell
48436,APC
48437,Tumor (Ki67+)
48438,CD4 T cell
48439,Tumor (CD20+)
48440,Tumor (Ki67+)
48441,Tumor (Podo+)
48442,Tumor (Podo+)
48443,Tumor
48444,APC
48445,Macrophage
48446,Tumor (Podo+)
48447,Tumor (CD21+)
48448,Vessel
48449,Vessel
48450,Lymph vessel
48451,Macrophage
48452,Tumor (Podo+)
48454,Granulocyte
48455,Naive immune cell
48456,Vessel
48457,Macrophage
48458,Macrophage
48459,Tumor
48460,Vessel
48461,CD8 T cell
48462,Macrophage
48463,Tumor (Ki67+)
48464,Vessel
48465,CD8 T cell
48466,Stromal / Fibroblast
48467,Macrophage
48468,APC
48469,CD4 T cell
48470,Macrophage
48471,Tumor (CD21+)
48472,Tumor (Ki67+)
48473,Stromal / Fibroblast
48474,Tumor (CD21+)
48475,Tumor (Ki67+)
48476,Tumor (CD21+)
48477,Macrophage
48478,Tumor (Ki67+)
48479,Vessel
48480,Tumor
48481,CD8 T cell
48482,Vessel
48483,Tumor (CD20+)
48484,Tumor
48485,Tumor (CD15+)
48486,CD8 T cell
48487,Macrophage
48488,Tumor (Podo+)
48489,Macrophage
48490,Tumor (CD21+)
48491,CD4 T cell
48492,Tumor
48493,CD4 T cell
48494,Macrophage
48495,Stromal / Fibroblast
48496,APC
48497,Vessel
48498,Macrophage
48499,Vessel
48500,Vessel
48501,Tumor (CD20+)
48502,APC
48503,Tumor (CD20+)
48504,Stromal / Fibroblast
48505,CD4 T cell
48506,Naive immune cell
48507,CD8 T cell
48508,Tumor (CD20+)
48509,Tumor (Podo+)
48510,CD8 T cell
48511,Vessel
48512,CD8 T cell
48513,APC
48514,Macrophage
48515,Tumor (Ki67+)
48516,Naive immune cell
48517,Stromal / Fibroblast
48518,Stromal / Fibroblast
48519,CD8 T cell
48520,Tumor (Ki67+)
48521,Tumor (CD21+)
48522,Naive immune cell
48523,Macrophage
48524,Tumor
48525,CD8 T cell
48526,CD8 T cell
48527,Tumor (CD20+)
48528,CD8 T cell
48529,Macrophage
48530,CD4 T cell
48531,Stromal / Fibroblast
48532,Stromal / Fibroblast
48533,Tumor (CD21+)
48534,Tumor (Ki67+)
48535,Tumor (CD21+)
48536,CD8 T cell
48537,Macrophage
48538,Tumor (CD20+)
48539,Stromal / Fibroblast
48540,Tumor (Podo+)
48541,Tumor (CD21+)
48542,Tumor (Podo+)
48543,CD4 T cell
48544,Tumor (Podo+)
48545,Tumor
48546,CD4 T cell
48547,CD8 T cell
48548,APC
48549,Macrophage
48551,CD4 T cell
48552,Naive immune cell
48553,Macrophage
48554,Tumor (CD20+)
48555,Macrophage
48556,Tumor (Podo+)
48558,Vessel
48559,Tumor (Podo+)
48561,Tumor (CD21+)
48562,Tumor (CD20+)
48563,B cell
48564,CD4 T cell
48565,Naive immune cell
48566,Stromal / Fibroblast
48567,Naive immune cell
48568,Macrophage
48569,Tumor
48570,CD4 T cell
48571,Macrophage
48572,Tumor
48574,Tumor (CD20+)
48575,CD4 T cell
48576,Macrophage
48577,APC
48578,Macrophage
48579,Stromal / Fibroblast
48580,CD4 T cell
48581,Macrophage
48582,Tumor (CD20+)
48583,Tumor (Ki67+)
48584,Stromal / Fibroblast
48585,CD8 T cell
48586,Stromal / Fibroblast
48587,Tumor (CD20+)
48588,Tumor
48589,Tumor (Podo+)
48590,Tumor (Podo+)
48591,CD4 T cell
48592,Naive immune cell
48593,Stromal / Fibroblast
48594,Granulocyte
48595,CD8 T cell
48596,Tumor (CD20+)
48597,Macrophage
48598,Tumor
48599,Tumor (CD20+)
48600,Macrophage
48602,CD4 T cell
48603,CD8 T cell
48604,Tumor (Ki67+)
48605,CD8 T cell
48606,CD8 T cell
48607,CD8 T cell
48608,Stromal / Fibroblast
48609,Lymph vessel
48610,Stromal / Fibroblast
48611,Macrophage
48612,Macrophage
48613,CD4 T cell
48614,Naive immune cell
48615,Granulocyte
48616,CD8 T cell
48617,APC
48618,Tumor (Ki67+)
48619,CD8 T cell
48620,CD4 T cell
48621,Macrophage
48622,Granulocyte
48623,Naive immune cell
48624,CD4 T cell
48625,Tumor (Podo+)
48626,CD8 T cell
48627,Stromal / Fibroblast
48628,Tumor (CD21+)
48629,Stromal / Fibroblast
48630,Tumor (Podo+)
48631,Tumor
48632,CD4 T cell
48633,CD4 T cell
48634,Tumor (CD20+)
48635,Tumor
48636,Tumor
48637,Vessel
48639,Tumor
48640,Macrophage
48641,Macrophage
48642,CD4 T cell
48643,Macrophage
48644,CD8 T cell
48645,CD8 T cell
48646,Stromal / Fibroblast
48647,B cell
48648,B cell
48649,Macrophage
48650,Macrophage
48651,CD8 T cell
48652,Granulocyte
48653,CD4 T cell
48654,Macrophage
48655,Tumor (Podo+)
48656,CD4 T cell
48657,Tumor (Ki67+)
48658,Stromal / Fibroblast
48659,Tumor (Podo+)
48660,Tumor (CD21+)
48661,Granulocyte
48662,CD8 T cell
48663,CD8 T cell
48664,Granulocyte
48665,Stromal / Fibroblast
48666,B cell
48667,Tumor
48668,Macrophage
48669,Granulocyte
48670,Tumor (Ki67+)
48671,Stromal / Fibroblast
48672,Stromal / Fibroblast
48673,Stromal / Fibroblast
48674,Tumor (Ki67+)
48675,Tumor (CD20+)
48676,Tumor (Podo+)
48677,Naive immune cell
48678,APC
48679,Macrophage
48680,Tumor (Podo+)
48681,APC
48682,APC
48683,Stromal / Fibroblast
48684,CD4 T cell
48685,Macrophage
48686,Tumor (CD20+)
48687,CD8 T cell
48688,Naive immune cell
48689,CD8 T cell
48690,CD8 T cell
48691,CD8 T cell
48692,CD4 T cell
48693,APC
48694,Stromal / Fibroblast
48695,Tumor (Ki67+)
48696,CD8 T cell
48697,Macrophage
48698,Macrophage
48699,Tumor (Podo+)
48701,Tumor (Ki67+)
48702,Stromal / Fibroblast
48703,Vessel
48704,Macrophage
48705,Tumor (Podo+)
48706,Tumor (CD21+)
48707,Stromal / Fibroblast
48708,CD8 T cell
48709,CD4 T cell
48710,CD8 T cell
48711,CD4 T cell
48712,CD4 T cell
48713,Tumor (Podo+)
48714,Tumor (CD21+)
48715,CD4 T cell
48716,Tumor (Podo+)
48717,CD4 T cell
48718,CD8 T cell
48719,CD8 T cell
48720,Macrophage
48721,CD4 T cell
48722,Macrophage
48723,Macrophage
48724,Tumor (Podo+)
48725,APC
48726,Tumor (Podo+)
48727,CD4 T cell
48728,Tumor (Podo+)
48729,Tumor (CD20+)
48730,Macrophage
48731,CD4 T cell
48732,Tumor (CD21+)
48733,Tumor (CD15+)
48734,CD8 T cell
48735,Tumor (Ki67+)
48736,Stromal / Fibroblast
48737,CD8 T cell
48738,CD4 T cell
48739,Macrophage
48740,CD8 T cell
48741,Vessel
48742,Naive immune cell
48743,Macrophage
48744,Tumor
48745,CD8 T cell
48746,Stromal / Fibroblast
48747,B cell
48748,Tumor (Podo+)
48749,Naive immune cell
48750,Tumor (Ki67+)
48751,CD8 T cell
48752,CD4 T cell
48753,Macrophage
48754,Macrophage
48755,Tumor (CD20+)
48756,Tumor (Podo+)
48757,Tumor (Podo+)
48758,Tumor (Podo+)
48759,Macrophage
48760,Naive immune cell
48761,CD4 T cell
48762,Stromal / Fibroblast
48763,Stromal / Fibroblast
48764,CD4 T cell
48765,Stromal / Fibroblast
48766,Tumor (CD15+)
48767,Tumor (Ki67+)
48768,Tumor (Ki67+)
48769,Vessel
48770,Macrophage
48771,Tumor (CD21+)
48772,Tumor (Podo+)
48773,Tumor (CD21+)
48774,CD4 T cell
48775,Stromal / Fibroblast
48776,Macrophage
48777,Granulocyte
48778,Tumor (Podo+)
48779,Macrophage
48780,Stromal / Fibroblast
48781,Macrophage
48782,Stromal / Fibroblast
48783,Stromal / Fibroblast
48784,CD4 T cell
